Original Filename,New Filename,Meeting Name,Round,Document Name
2ed845362f63_20230530_meeting_administrative_research_outline_07.pdf,デジタル臨時行政調査会_第07回_20230530_資料７.pdf,デジタル臨時行政調査会,7,資料７
f12f3bc733f6_20230823_meeting_administrative_research_working_group_minutes_03.pdf,デジタル臨時行政調査会作業部会_第23回_20230823_第23回 デジタル臨時行政調査会作業部会 議事録等.pdf,デジタル臨時行政調査会作業部会,23,第23回 デジタル臨時行政調査会作業部会 議事録等
5e617d6be537_20221021_meeting_web3_outline_02.pdf,Web3.0研究会_回数不明_20221021_meeting_web3_outline_02.pdf,Web3.0研究会,,meeting_web3_outline_02
af9eb4fd6078_20220125_meeting_trust_dx_03.pdf,トラストを確保したDX推進サブワーキンググループ_第04回_20220125_資料３.pdf,トラストを確保したDX推進サブワーキンググループ,4,資料３
998f2632ef4a_20241205_meeting_identification-guideline-revision_outline_01.pdf,本人確認ガイドラインの改定に向けた有識者会議_第03回_20241205_資料１.pdf,本人確認ガイドラインの改定に向けた有識者会議,3,資料１
d7a5c5327ad0_20241219_private-business-dx_outline_06.pdf,事業者のデジタル化等に係る関係省庁等連絡会議_第06回_20241219_説明資料.pdf,事業者のデジタル化等に係る関係省庁等連絡会議,6,説明資料
92670ffea909_20230725_meeting_mobility_roadmap_outline_04.pdf,デジタルライフライン全国総合整備実現会議_第01回_20230725_資料６-４.pdf,デジタルライフライン全国総合整備実現会議,1,資料６-４
461ae5d95d9e_20240130_meeting_local-governments-character-operation_summary_01.pdf,地方公共団体情報システムにおける文字要件の運用に関する検討会_第06回_20240130_議事概要.pdf,地方公共団体情報システムにおける文字要件の運用に関する検討会,6,議事概要
b927aabc20be_20250918_meeting_ai-advisory_agenda_00.pdf,先進的AI 利活用アドバイザリーボード_第01回_20250918_議事次第.pdf,先進的AI 利活用アドバイザリーボード,1,議事次第
bd23dd819163_20220518_meeting_administrative_research_working_group_minute_10.pdf,デジタル臨時行政調査会作業部会_第10回_20220518_第10回 デジタル臨時行政調査会作業部会 議事録等.pdf,デジタル臨時行政調査会作業部会,10,第10回 デジタル臨時行政調査会作業部会 議事録等
75b3982573ed_20220513_meeting_administrative_research_working_group_agenda_00.pdf,デジタル臨時行政調査会作業部会_第05回_20220513_議事次第.pdf,デジタル臨時行政調査会作業部会,5,議事次第
f5a52f293f6b_20220420_meeting_administrative_research_working_group_outline_draft_02.pdf,行政研究ワーキンググループ_回数不明_20220420_一括見直しプランの骨子案.pdf,行政研究ワーキンググループ,,一括見直しプランの骨子案
2b1bc4c5ef8d_20231114_meeting_identification-guideline-revision_agenda_00.pdf,本人確認ガイドラインの改定に向けた有識者会議_第01回_20231114_meeting_identification-guideline-revision_agenda_00.pdf.pdf,本人確認ガイドラインの改定に向けた有識者会議,1,meeting_identification-guideline-revision_agenda_00.pdf
d2345a09fd70_20240111_meeting_mobility-subworking-group_outline_01.pdf,AI時代における自動運転車の社会的ルールの在り方サブワーキンググループ_第01回_20240111_事務局資料.pdf,AI時代における自動運転車の社会的ルールの在り方サブワーキンググループ,1,事務局資料
8d760e797588_20221221_meeting_administrative_research_outline_04.pdf,アジャイル型政策形成・評価の在り方に関するワーキンググループ提言_第04回_20221221_機動的で柔軟な政策形成・評価の在り方等について.pdf,アジャイル型政策形成・評価の在り方に関するワーキンググループ提言,4,機動的で柔軟な政策形成・評価の在り方等について
6bbce47c6cc6_20220208_meeting_trust_dx_agenda_06.pdf,トラストを確保したDX推進サブワーキンググループ_第05回_20220208_第５回トラストを確保したDX推進サブワーキンググループ議事概要.pdf,トラストを確保したDX推進サブワーキンググループ,5,第５回トラストを確保したDX推進サブワーキンググループ議事概要
fc2c400d18e6_20240402_meeting_procurement_reform_agenda_01.pdf,デジタル庁情報システム調達改革検討会のフォローアップ_回数不明_20240402_fc2c400d18e6_20240402_meeting_procurement_reform_agenda_01.pdf.pdf,デジタル庁情報システム調達改革検討会のフォローアップ,,fc2c400d18e6_20240402_meeting_procurement_reform_agenda_01.pdf
dfd63d618f72_20250331_base-registry-advisory-board_1st_outline_01.pdf,ベース・レジストリ推進有識者会合_第01回_20250331_dfd63d618f72_20250331_base-registry-advisory-board_1st_outline_01.pdf.pdf,ベース・レジストリ推進有識者会合,1,dfd63d618f72_20250331_base-registry-advisory-board_1st_outline_01.pdf
77a9cb0f2a21_20251224_meeting_local_governments_outline_01.pdf,地方公共団体の基幹業務等システムの統一・標準化に関する関係省庁会議_第06回_20251224_77a9cb0f2a21_20251224_meeting_local_governments_outline_01.pdf.pdf,地方公共団体の基幹業務等システムの統一・標準化に関する関係省庁会議,6,77a9cb0f2a21_20251224_meeting_local_governments_outline_01.pdf
c45da71f2a3a_20250331_base-registry-advisory-board_1st_outline_06.pdf,アドレス・ベース・レジストリにおける「町字」より下位の情報の取扱いについて_第01回_20250331_資料５.pdf,アドレス・ベース・レジストリにおける「町字」より下位の情報の取扱いについて,1,資料５
c6251ccbca71_20220621_meeting_procurement_reform_outline_01.pdf,デジタル庁情報システム調達改革検討会_回数不明_20220621_資料１.pdf,デジタル庁情報システム調達改革検討会,,資料１
dad1001606f3_20210928_meeting_conception_07.pdf,デジタル社会構想会議_第07回_20210928_デジタル社会の実現に向けて.pdf,デジタル社会構想会議,7,デジタル社会の実現に向けて
c9c9724923b8_20250331_base-registry-advisory-board_1st_outline_07.pdf,アドレスベースレジストリアドバイザリーボード_第01回_20250331_資料６.pdf,アドレスベースレジストリアドバイザリーボード,1,資料６
96b473ffc763_20220222_meeting_administrative_research_working_group_outline_12.pdf,Dig Onceポリシーと道路管理の現状について_第04回_20220222_meeting_administrative_research_working_group_outline.pdf,Dig Onceポリシーと道路管理の現状について,4,meeting_administrative_research_working_group_outline
292c09ff9ff4_20240116_meeting_councilsmynumber_all_check_outline_01.pdf,マイナンバー情報総点検について（全体像）_第03回_20240116_292c09ff9ff4_20240116_meeting_councilsmynumber_all_check_outline_01.pdf,マイナンバー情報総点検について（全体像）,3,292c09ff9ff4_20240116_meeting_councilsmynumber_all_check_outline_01
e4a579c19a96_20250714_meeting_wellbeing_agenda_07.pdf,第９回地域幸福度（Well-Being）指標の活用促進に関する検討会_第09回_20250714_議事録.pdf,第９回地域幸福度（Well-Being）指標の活用促進に関する検討会,9,議事録
fc8d7a80aa4a_20221221_meeting_data_strategy_outline_05.pdf,データ戦略推進ワーキンググループ_第05回_20221221_資料２－４.pdf,データ戦略推進ワーキンググループ,5,資料２－４
6111e532e110_20250422_meeting_conception_agenda_00.pdf,デジタル社会構想会議_第10回_20250422_議事次第.pdf,デジタル社会構想会議,10,議事次第
06e3bdd2313e_20240214_meeting_mobility-working-group_outline_02.pdf,モビリティワーキンググループ（モビリティWG）_第02回_20240214_第２回モビリティワーキンググループ（モビリティWG）事務局資料.pdf,モビリティワーキンググループ（モビリティWG）,2,第２回モビリティワーキンググループ（モビリティWG）事務局資料
f73ecafe214d_20221027_meeting_administrative_research_outline_04.pdf,規制改革に関する会議_第04回_20221027_資料４.pdf,規制改革に関する会議,4,資料４
bcfc95d418b1_20251203_meeting_vc-diw-governance-wg-tec_outline_03.pdf,属性証明の課題整理に関する有識者会議 技術ワーキンググループ_第01回_20251203_資料３.pdf,属性証明の課題整理に関する有識者会議 技術ワーキンググループ,1,資料３
3d53527656db_20220614_meeting_children_outline_06.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム_第06回_20220614_meeting_children_outline_06.pdf.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム,6,meeting_children_outline_06.pdf
f8f42fc4d8e6_20230804_mynumbercard-promotion_outline_01.pdf,関係省庁連絡会議_第01回_20230804_マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議の開催について.pdf,関係省庁連絡会議,1,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議の開催について
7e74c301b074_20220323_meeting_administrative_research_working_group_outline_06.pdf,法制事務のデジタル化検討チーム_第06回_20220323_7e74c301b074_20220323_meeting_administrative_research_working_group_outline_06.pdf.pdf,法制事務のデジタル化検討チーム,6,7e74c301b074_20220323_meeting_administrative_research_working_group_outline_06.pdf
360338d7e592_20231129_meeting_digital-system-reform-wg-legal-practice_outline_04.pdf,デジタル法制推進会議_回数不明_20231129_国会提出予定法案に係るデジタル原則適合性確認等のための指針（案）.pdf,デジタル法制推進会議,,国会提出予定法案に係るデジタル原則適合性確認等のための指針（案）
dbbde502586e_20220323_meeting_administrative_research_working_group_outline_01.pdf,デジタル臨時行政調査会_第01回_20220323_dbbde502586e_20220323_meeting_administrative_research_working_group_outline_01.pdf,デジタル臨時行政調査会,1,dbbde502586e_20220323_meeting_administrative_research_working_group_outline_01
089fbbc75f73_20230815_meeting_digitalpoa-law_outline_04.pdf,電子委任状法施行状況検討会_第01回_20230815_資料4.pdf,電子委任状法施行状況検討会,1,資料4
25ec38b82af3_20221130_meeting_administrative_research_working_group_agenda_00.pdf,デジタル臨時行政調査会作業部会_第16回_20221130_25ec38b82af3_20221130_meeting_administrative_research_working_group_agenda_00.pdf.pdf,デジタル臨時行政調査会作業部会,16,25ec38b82af3_20221130_meeting_administrative_research_working_group_agenda_00.pdf
61d2d348715f_20240715_meeting_digital-garden-city-nation-wellbeing_agenda_outline_03.pdf,能美市×デジタル庁ロジックツリー作成実証_第01回_20240715_61d2d348715f_20240715_meeting_digital-garden-city-nation-wellbeing_agenda_outline_03.pdf,能美市×デジタル庁ロジックツリー作成実証,1,61d2d348715f_20240715_meeting_digital-garden-city-nation-wellbeing_agenda_outline_03
